,text
21550,tonight   harry maguire hold mahrez stelle jesus
21551,manchester fuck    
21552,   
21553,liverpool lose streak continue united boss manchester derby could   well sunday
21554,congrt
21555,  streak flaw only  
21556,hope bull manchester   city     just fire
21557,team make proud today   bien hecho ggmu
21558,will always
21559,different challenge thursday ready
21560,hate unpredictability manchester united   feel more more arsenal   always await disappointment   dear
21561,well watch beat scoresheet watch     rage frustration   luckily experience simultaneously
21562,  weldone
21563,  halve congratulation  
21564,january champion well well  
21565,  city finally lose game good  
21566,unstoppable fuck
21567,congratulation   show   brother manchester  
21568,00nd away     still count
21569,nicely  
21570,leave   check score
21571,manchester forever  
21572,manchester forever  
21573,solid display   great   only hope start consistent immense
21574,draw even more annoying   idiot
21575,manchester  
21576,glazer sell tampa     haaland cheer
21577,trust process   believe
21578,point +  goal difference   place good enough today
21579,good evening   pleased inform score penalty   fuckin derby manchester always  
21580,  hope stand
21581,thank
21582,love
21583,base recent form think will draw   show commitment       glory glory
21584,congratulation
21585,brilliant   great performance goal
21586,    streak derby victory read
21587,manchester  
21588,intensity noise pollution today will lead global warming congratulation   give world peace  
21589,  talk   player   praise
21590,congrats  
21591,manchester
21592,shaw thing
21593,next cemilan come united
21594,time people start show respect deserve fair play extend bloody contract
21595,manchester     devil    
21596,same lose fact  
21597,great derby   manchester  
21598,manchester  
21599,love
21600,glory glory manchester united
21601,arsenal invincible city winning streak specialist
21602,  your  
21603,invincible city  
21604,manchester  
21605,    weekend   gassed
21606,massive   uswell    
21607,game     match whole team play   well thank
21608,  make join
21609,start clean sheet game move
21610,manchester united will death make make sense crystal palace         city   clean sheet    
21611,weekend handy    
21612,congrat
21613,thank make sunday
21614,  happen time play forget play football   dumb piece shit
21615,bruno   steal player year award shaw rightly  
21616,thing learn tonight   hard working good concentration level defend front attack back take critical opportunity well     really good
21617,right turn     derby come sink putt   well   fairway
21618,rice pogba bruno midfield  
21619,thank entire team very   thank manchester  
21620,united team
21621,  away   city game   streak lose 00th place sheffield unite home mysterious always
21622,  city manchester united
21623,love
21624,manchester   thank
21625,want speak     city liverpool   will salty talk united   noisy
21626,happy
21627,thank ggmu
21628,thank
21629,rate outta   match
21630,    fair play take chance very poor also   mention again currently   should start
21631,strange team unite wednesday defend excellently break pace midfield more purpose well luke shaw
21632,      when pressure kick   deliver move next keep pressure
21633,  jersey flaunt
21634,well manchester well england love
21635,unbelievable outstanding team performance move
21636,adult life never disappoint birthday
21637,  your  
21638,shey           chock   0life
21639,manchester    
21640,never doubt once
21641,manchester  
21642,color   manchester city  
21643,congratulation proudly  
21644,thing will give   ’  united united team   back once lead could easily score table topper team
21645,thank    .
21646,manchester   thank     unbeaten   point earn   happy
21647,  rescue point   city incredible  
21648,manchester   today always blue stadium humble
21649,congrat   united   united coincide birthday thank birthday present
21650,    good game
21651,signing need next season team lookin  
21652,  down there mind  
21653,glory glory   united wkwkwkw manchester united bruno fernandes martial
21654,deserved derby   back liverpool   stuff home sixth game succession surely perfect start sunday
21655,more time people back manchester  
21656,  defense prevent clinical city team score guess teamwork nice performance  
21657,superb   luke well   mate great goal must very proud performance season incredible
21658,  gunnar solskjaer fire tonight
21659,united life
21660,unbeaten away game
21661,manchester  
21662,full time clean sheet
21663,thank   remind noisy neighbor   defeat look
21664,manchester   game unbeaten streak
21665,glory glory
21666, 
21667,  moment love united
21668,miss first half   school work little   think deserve much credit kind game management     half result       must   sick tired   beat  
